
199,145,81,224660,88,34,4,13616,26,7,9,11714,184.84784191367655,132.48786751470058,73.43233729349174,C
227,177,114,223779,89,37,3,19717,28,7,9,6437,210.98807280351133,161.57718668603187,102.53904046284404,O
198,153,94,240636,86,32,4,6050,25,8,9,3309,192.99967199343988,148.152483049661,90.69687393747876,R
197,138,72,239238,25,8,9,5085,87,40,3,5027,191.2747543613395,133.37318628433928,69.32417084419491,C
207,156,93,232611,91,39,3,11741,24,8,9,5595,197.4546123778241,147.191104514157,86.89202510932317,R
191,139,89,239346,84,29,5,6461,18,8,9,4025,185.4456594831727,134.04473005859938,85.53877805885556,R
220,162,99,237586,85,31,4,9485,26,7,9,2918,212.61340698990756,155.2204016976747,94.34501518066794,C
223,182,136,220035,148,97,42,27130,45,2,9,2835,212.84248,170.7346,124.35894,C
222,171,116,239462,140,83,30,10041,48,2,9,497,218.36064,167.129596,112.33318,R
198,147,90,226606,88,36,4,11860,24,8,9,11439,184.8150457173726,135.3696564694584,82.21096416638322,C
195,145,92,232952,37,5,9,10275,99,40,3,6546,185.98434978960896,136.48895196838728,86.25310582008464,C
191,154,109,233732,98,39,3,11029,36,5,9,5226,183.65671014892774,145.8115381999864,102.2329521135099,C
195,142,88,246069,96,38,3,2016,31,6,9,1837,192.9959667416234,140.16144237001944,86.73367290594666,R
201,154,98,242836,91,32,4,7101,30,7,9,42,197.84656711163737,150.50972281671662,95.31484644710156,C
195,149,97,238066,84,36,4,11763,26,7,9,169,189.66294130353043,143.58708869670957,92.56464051712413,R
191,142,86,242157,66,16,7,7786,255,230,169,47,187.1188767550702,138.0922436897476,83.55513020520821,R
183,134,75,236893,93,40,3,6509,17,8,9,6178,176.54372145203942,128.42954563666962,71.48851670806955,R
217,162,97,232947,129,73,26,13020,24,8,9,4003,209.3257230867704,154.8981797815738,91.89265111813418,C
231,180,117,234891,72,26,6,12701,148,94,34,2401,222.12478349393783,171.3499977999384,110.56344377642574,C
197,145,87,242685,93,35,3,7051,255,232,152,236,194.1212135759205,141.97934968716496,84.69196550013602,O
222,167,102,240754,136,84,34,8740,39,4,9,505,218.62376649506598,163.76904707618831,99.43484973939896,C
196,145,90,239759,31,6,9,5297,88,29,4,4915,190.38004808557793,139.77370174940293,86.59261674354225,O
208,154,94,233024,91,32,4,12066,24,8,9,4858,198.77570534671213,145.27290476419094,88.00327268071759,C
208,161,105,225403,85,32,4,16288,14,9,9,8233,193.59311630735743,147.58565003761143,95.25521358492982,R
209,155,93,229597,86,32,4,13835,17,8,9,6545,197.16553122887305,144.3437396240454,85.8749644967337,O
204,167,122,237009,134,83,38,9909,29,7,9,3082,199.06808,161.698096,117.277512,C
205,151,89,230482,130,71,39,13421,12,9,9,6095,196.26829014632116,143.24325794606358,84.36536292290339,C
192,144,95,233452,34,6,9,9977,98,41,2,6553,183.2299765583122,135.79226904337114,89.12977334368074,C
215,163,103,242394,138,77,20,6673,33,6,9,928,212.26907738154762,160.12164643292866,100.43558471169423,R
220,170,107,232684,136,85,32,13505,25,8,9,3805,212.49423986175668,162.94249061977487,101.45680696336711,C
197,146,89,235488,80,26,5,9328,22,8,9,5040,189.10194672131146,138.73629610655738,84.25025614754098,R
216,167,108,241381,138,83,29,8249,70,17,7,370,213.210232,164.006336,105.243836,C
223,158,74,227326,90,43,3,16384,33,6,9,4589,210.71246762975284,147.6025034333606,68.11375398209417,C
199,150,94,241761,99,47,2,7990,40,4,9,212,195.66867496389466,146.5838064033477,90.98715409880663,C
186,146,94,240415,88,39,3,6246,14,9,9,3328,181.26169551460265,141.50277012188536,90.5947861705915,R
219,160,92,235787,97,38,3,13905,35,5,9,290,212.00041602995415,153.03405845220857,86.95317662871727,O
197,146,89,238223,84,31,4,11331,25,8,9,367,191.62419324506544,140.58344436842043,85.02876508976837,O
202,152,91,244375,86,30,4,5546,26,8,9,79,199.37104,149.248048,89.04408,C
204,152,94,238500,91,39,3,6417,36,5,9,4976,197.7529702712761,146.17113324502887,89.97064743710308,C
200,149,92,235907,89,40,3,7390,33,6,9,6670,192.2622586181376,141.96179095640625,87.1540803386047,O
187,136,79,240128,83,33,4,5385,12,9,9,3854,182.04950534753996,131.81294638023476,76.29853990303448,R
219,177,127,230681,153,90,59,15973,33,6,9,3346,212.293704,169.152732,121.076032,R
224,173,107,238199,146,89,44,11485,68,18,7,315,220.2201048804195,168.94572378289513,103.97976791907168,O
189,133,74,241601,99,37,3,7043,255,221,159,1009,186.7277421060432,130.64739057812244,72.3405446760103,R
218,168,105,229814,94,36,3,20029,33,6,9,145,207.95783397603086,157.33021585036082,96.7720930604669,O
189,158,101,243966,133,76,21,5346,38,7,9,684,187.38933422934767,155.83334133346133,99.03753660058561,R
204,144,82,230686,81,28,5,10605,18,8,9,8146,192.69625997746925,134.62674743522413,76.34228682994103,O
206,155,98,233733,92,41,3,10958,18,8,9,5264,197.04301174211358,146.9064631633694,91.9608889600128,C
197,150,94,229546,85,32,4,14442,9,9,9,5976,186.0344529612264,139.81144484805813,86.76799859179722,R
194,144,85,249266,113,59,21,725,37,5,9,9,193.759448,143.748496,84.811664,R
205,156,98,232871,112,64,18,10671,24,8,9,6172,196.5521957118944,148.4105656871461,92.38162057393659,R
196,163,109,230702,91,38,3,13098,27,7,9,6192,186.31273800761625,152.58685877948093,100.96939102051266,C
197,147,88,243071,91,33,4,6686,255,233,176,124,194.1925676622072,143.99240838639193,85.79610294500182,R
217,169,105,220562,145,86,44,21821,24,8,9,7617,204.835228,156.85008,96.750748,C
192,142,81,238730,79,31,5,7353,17,8,9,3819,186.00079231058575,136.6862009907884,77.66350809517331,C
186,135,88,236898,24,8,9,7277,85,32,4,5599,179.0161946399545,128.9910639217853,83.81542114071121,O
213,163,110,239639,93,42,3,10148,23,8,9,213,207.96708,157.956308,105.570604,C
222,177,120,237238,147,90,35,11779,71,16,7,983,217.872568,172.267856,115.550824,R
210,163,109,243167,129,76,24,6368,25,8,9,418,207.62700187635275,160.52431057038723,106.66724144139098,C
196,147,89,235440,76,26,5,11138,9,9,9,3410,188.1027009296446,139.72653887386593,84.16619997759892,C
188,141,85,235290,91,38,3,7977,21,8,9,6645,180.46341112071448,134.17593392874292,80.36183136464035,R
237,184,118,237867,140,100,31,11409,74,23,6,724,232.10126,179.70032,113.705316,C
201,151,90,237202,89,30,4,9106,22,8,9,3633,194.317706978847,144.51308908902502,85.68942670470231,C
217,170,114,217569,141,84,54,23274,24,8,9,9157,202.8555,156.060008,104.5683,R
201,152,94,233642,72,22,6,11825,9,9,9,4394,191.5184362505553,143.3328130440525,88.34049331428274,O
219,169,108,233324,88,34,4,12748,30,7,9,3923,209.35406708134164,159.57378747574953,101.14318686373727,C
195,144,87,235017,96,42,2,8810,17,8,9,6019,187.22092008677345,137.126950201324,82.12366817959864,C
192,141,86,237335,88,32,4,6924,22,8,9,5716,185.2320592059206,134.9396179617962,81.96799679967997,O
220,174,114,229918,133,87,27,18063,40,4,9,2019,212.260396,166.341156,106.866096,R
199,154,97,243207,78,34,4,6763,18,8,9,25,195.70854217084343,150.73909478189563,94.47531350627013,C
203,153,104,234973,86,38,3,10060,17,8,9,4962,194.60002400048,145.4942898857977,98.05008100162003,R
203,148,91,239052,35,5,9,5581,98,40,3,5263,197.03662723693057,142.53177721932323,87.31532317444056,O
219,170,111,220240,138,84,38,21673,25,8,9,8072,205.7132787967278,157.31307078424706,101.37753065183911,O
207,158,99,233319,92,41,3,15895,26,7,9,781,199.1226984539691,150.0892577851557,92.615032300646,R
205,155,104,235377,91,37,3,10084,21,8,9,4491,197.09480220202278,147.5982228587889,98.21837392779413,O
205,156,100,227040,74,29,5,15694,14,9,9,7248,191.23788112744117,143.76474306150044,91.39738861198006,C
193,137,80,236948,25,8,9,7132,83,38,4,5577,185.74346002715725,131.10330573546906,76.27399191691,R
212,153,95,237590,118,61,16,6466,42,3,9,5893,205.56023028697854,147.08350503502714,90.92872145917767,O
203,153,92,243358,94,48,2,6407,47,3,9,170,200.09971392562065,150.20633364674816,89.63642547062236,C
222,174,112,233460,96,38,3,16442,36,5,9,87,213.6481365180068,164.9963438391289,104.79512698558736,C
193,148,91,240372,75,32,5,6424,17,8,9,3169,187.7361590622687,143.24395815414158,87.75025703598504,C
206,157,99,227694,90,38,3,12497,25,8,9,9613,193.2315695505276,145.31291732718452,90.73399144929625,C
