
203.7395299529953,148.85691369136913,84.97612561256126,C
185.244004,140.117532,85.539164,O
186.26533224531593,140.351613625818,82.24949199187186,R
174.0433619958047,121.05802949512417,66.40250756593169,C
202.69574,174.662884,108.613012,R
178.47006758351907,132.3878469707458,82.58493955896652,R
188.00812513751924,136.37608465185127,79.23143240053608,C
186.3422,140.24644,81.667648,C
182.45794,136.431384,86.787676,R
211.362832,161.269628,93.190392,C
192.00716411462582,142.0151642426279,91.7711363381814,C
184.19068210182726,135.2008024256776,77.49401980863388,C
177.92427772040634,127.68382205784641,72.3917801420143,R
176.51100138842764,157.50876469952746,106.67861301280794,C
170.66619996639758,129.64147818642942,85.8781832291925,R
188.19631678526713,142.98003592014368,84.61736646946588,R
196.68892880143684,145.63700693224956,80.75170706145421,R
168.2349764375495,123.09174554153633,71.31031227247634,C
198.438048,151.373404,95.657152,C
193.7027312436999,128.08136130178082,55.10657770524328,O
188.479508,138.474436,77.613672,C
181.8674529132195,139.01717847370023,88.47864492486919,O
185.9018497923784,134.87561106355062,82.01918199492748,C
179.70337715122372,136.6940281789306,82.23629657484378,R
189.85606396979117,133.91481361478122,75.17798898369155,O
190.3811645739749,141.2930075160902,82.89548674584096,C
183.21029596498667,134.122922684248,78.63444043494611,C
178.96121841545184,130.33941687603016,73.34998639804132,C
187.57724,140.564904,84.614304,R
186.34548793809194,128.5598573937956,66.64533708921691,C
194.569824,143.57268,80.665104,R
204.752904,166.156528,119.519836,C
194.80783923135692,142.82074728298915,83.10060840243361,C
181.7035718428853,135.65483652888398,73.86873107371301,C
168.50268201072805,129.99626798507194,79.0747962991852,R
186.218745749966,136.18834950679604,77.61522892183137,O
180.0689525516204,133.94871158969272,75.31756254050032,O
164.93410866669066,122.60930079973755,72.5449097244726,C
179.04513943059672,135.85465295362448,83.31706409687136,C
189.9882039528158,148.67881071524286,89.36994147976591,O
179.60820989555623,134.50790228448224,79.87513550487817,R
182.183626938031,141.9683794940719,81.56852109633755,R
212.683528,164.63814,102.86588,O
199.09948,149.063088,86.429036,R
184.64576590560853,134.60716757548238,73.96847082921599,O
192.095482874767,140.1037394692418,82.33067580865823,R
195.04268,141.24874,82.098336,O
186.310176,139.23876,83.907728,C
190.28156,140.236476,81.784936,R
182.004088,132.88882,71.5248,R
185.32322100824535,131.8418020555371,71.12615668969711,R
200.8932640247782,141.5374734390569,74.14064994777848,C
190.6691906767627,142.6383865535462,82.02120408481633,R
180.95776643083522,131.623347312482,80.5493805423056,C
215.25625927540813,161.2075931340979,87.753613158979,C
186.1187,142.562492,84.072816,O
178.7775204217971,133.74283736968854,77.07254238372977,C
165.75343408241798,122.81274350584414,69.34681232349577,R
184.66696003520423,138.78377405288634,87.10877305276634,C
201.117941681235,141.31281628668927,89.55988894711787,C
176.736332,135.954312,86.604412,R
193.24388926671202,143.232083850062,74.78795455454654,C
191.82264090563623,135.85110604424176,79.18004720188807,C
194.22818555678236,142.94674603555598,86.8567839598035,R
204.59126219029255,150.65943582645983,81.2086610078642,O
174.47905624072422,134.37172322475087,73.78415386892499,C
179.4623486445512,137.3122792420527,80.06815845370433,C
174.24455823815333,124.44455023703318,71.62728782029484,O
204.020624,150.040952,88.349508,R
194.44672,149.43552,94.45512,C
182.835328,139.301408,84.580048,R
187.9260032642089,138.18792402713774,78.54761104710701,O
177.99178150157647,125.58828683919911,72.6927425937485,O
199.15650462601852,146.1568406273625,80.49066596266385,R
191.0549404395235,141.06628853030824,88.31117448939591,O
193.3726254145149,140.58652111476013,75.41174282274162,C
162.94584236760622,119.18310704313248,67.92269996079592,R
173.3555354635323,120.46424442212985,70.81548721600569,O
187.18722474889898,142.17248868995475,83.4754659018636,C
192.565008,145.548384,89.665588,C
209.50185403708073,161.39957599151984,100.26406128122562,C
200.43947971721326,149.3452454779328,84.19382574287532,C
174.43643222010218,127.58640841943574,72.83158728444397,C
210.792688,159.802264,94.641696,R
180.43299171146953,131.47259824628776,73.94333237327189,C
184.001368,141.038384,87.1726,O
192.16512932103456,142.39645917167337,90.12466499731998,C
182.87904971058495,133.91495157748204,75.76699188357794,C
198.509412,148.46774,89.990576,O
210.35277527752774,150.53236123612362,79.34868286828683,C
203.7395299529953,148.85691369136913,84.97612561256126,C
185.244004,140.117532,85.539164,O
203.7395299529953,148.85691369136913,84.97612561256126,C
185.244004,140.117532,85.539164,O
186.26533224531593,140.351613625818,82.24949199187186,R
174.0433619958047,121.05802949512417,66.40250756593169,C
202.69574,174.662884,108.613012,R
178.47006758351907,132.3878469707458,82.58493955896652,R
188.00812513751924,136.37608465185127,79.23143240053608,C
186.3422,140.24644,81.667648,C
182.45794,136.431384,86.787676,R
211.362832,161.269628,93.190392,C
192.00716411462582,142.0151642426279,91.7711363381814,C
184.19068210182726,135.2008024256776,77.49401980863388,C
177.92427772040634,127.68382205784641,72.3917801420143,R
176.51100138842764,157.50876469952746,106.67861301280794,C
170.66619996639758,129.64147818642942,85.8781832291925,R
188.19631678526713,142.98003592014368,84.61736646946588,R
196.68892880143684,145.63700693224956,80.75170706145421,R
168.2349764375495,123.09174554153633,71.31031227247634,C
198.438048,151.373404,95.657152,C
193.7027312436999,128.08136130178082,55.10657770524328,O
188.479508,138.474436,77.613672,C
181.8674529132195,139.01717847370023,88.47864492486919,O
185.9018497923784,134.87561106355062,82.01918199492748,C
179.70337715122372,136.6940281789306,82.23629657484378,R
189.85606396979117,133.91481361478122,75.17798898369155,O
190.3811645739749,141.2930075160902,82.89548674584096,C
183.21029596498667,134.122922684248,78.63444043494611,C
178.96121841545184,130.33941687603016,73.34998639804132,C
187.57724,140.564904,84.614304,R
186.34548793809194,128.5598573937956,66.64533708921691,C
194.569824,143.57268,80.665104,R
204.752904,166.156528,119.519836,C
203.7395299529953,148.85691369136913,84.97612561256126,C
185.244004,140.117532,85.539164,O
186.26533224531593,140.351613625818,82.24949199187186,R
174.0433619958047,121.05802949512417,66.40250756593169,C
202.69574,174.662884,108.613012,R
178.47006758351907,132.3878469707458,82.58493955896652,R
188.00812513751924,136.37608465185127,79.23143240053608,C
186.3422,140.24644,81.667648,C
182.45794,136.431384,86.787676,R
211.362832,161.269628,93.190392,C
192.00716411462582,142.0151642426279,91.7711363381814,C
184.19068210182726,135.2008024256776,77.49401980863388,C
177.92427772040634,127.68382205784641,72.3917801420143,R
176.51100138842764,157.50876469952746,106.67861301280794,C
170.66619996639758,129.64147818642942,85.8781832291925,R
188.19631678526713,142.98003592014368,84.61736646946588,R
196.68892880143684,145.63700693224956,80.75170706145421,R
168.2349764375495,123.09174554153633,71.31031227247634,C
198.438048,151.373404,95.657152,C
193.7027312436999,128.08136130178082,55.10657770524328,O
188.479508,138.474436,77.613672,C
