
177,124,74,39487,73,30,30,5,318,255,226,172,195,176.55345,123.74995,73.9292,O
213,162,97,37707,94,43,43,2,2211,23,8,9,80,206.0419270963548,155.11393069653482,91.5726036301815,R
228,180,108,36657,169,95,95,58,3047,37,5,9,296,222.092275,172.230125,103.45865,R
203,157,108,39303,120,73,73,31,692,52,7,8,5,201.545225,155.52805,106.6554,O
201,150,84,37571,120,69,69,24,2207,45,19,8,222,195.665025,144.803775,80.2677,R
190,136,76,38633,80,31,31,5,1322,255,224,151,36,186.42219499387363,132.60818684203946,73.72043709834713,O
183,132,77,39347,102,44,44,5,553,28,7,9,88,181.5387366209863,130.50795238571573,75.85465639691908,R
200,144,87,37586,52,3,3,9,1952,116,64,25,451,191.8282527695116,136.21505914126385,82.49331066043162,O
193,146,90,38323,103,56,56,26,881,23,8,9,796,187.63475,141.27155,86.9785,C
172,125,73,32947,9,9,9,9,5465,73,30,5,1506,145.94937121098252,105.53484643519215,61.672578786512354,R
184,139,82,38991,99,54,54,21,977,250,228,187,24,181.9630676135227,136.97687037407482,80.57278955791158,R
212,153,83,35070,137,82,82,51,4638,44,2,9,292,202.07735,143.66525,78.7494,R
211,149,76,38427,113,54,54,0,851,34,6,9,631,206.11175424089805,144.71329775238667,73.32007817785463,C
205,155,92,31585,9,9,9,9,5227,83,50,19,3188,169.6643,127.55295,75.335875,R
198,147,94,38613,43,3,3,9,822,99,37,3,552,193.4470702978468,142.521344436942,90.99647385400255,C
204,149,85,37661,63,17,17,7,2310,128,66,7,25,195.8089308930893,141.32435743574356,80.44629462946294,C
239,173,89,24268,112,81,81,35,11579,9,9,9,4131,178.45012256741208,129.40722397318524,65.09320126069338,O
183,150,83,37466,94,38,38,3,1584,32,6,9,950,175.88935,142.1448,78.0745,C
165,110,46,31784,9,9,9,9,6055,80,45,8,2087,136.89863747933677,91.28512748584882,38.40241947603066,R
151,110,66,39519,234,198,198,140,404,70,27,6,77,151.682375,110.729025,66.6319,C
216,164,106,39303,89,37,37,3,695,255,248,189,2,213.795325,161.797575,104.214525,C
219,174,109,33903,88,36,36,4,4776,23,8,9,1321,196.8857,152.04065,93.1605,R
212,159,93,38782,122,72,72,13,1141,60,14,7,46,209.25582326302884,156.34952087868098,90.6172533713628,C
216,158,95,39112,127,71,71,20,860,44,2,9,28,213.9661,156.0203,93.3273,C
197,145,87,37981,87,38,38,3,1982,26,7,9,37,191.391325,139.5705,82.76565,R
219,169,106,37466,127,77,77,26,2497,48,2,9,37,213.098725,163.102425,100.916275,O
190,164,105,36523,79,30,30,5,3463,166,97,32,14,180.381775,152.3755,96.31695,C
159,128,81,39106,71,25,25,6,845,255,218,158,43,157.24393659048857,125.92056308446267,79.49817472620893,C
175,117,67,38570,15,9,9,9,695,85,32,4,573,170.91420252020683,113.89329283598575,65.08200712887194,O
197,150,96,33876,17,8,8,9,3159,105,70,32,2965,175.965,132.85555,84.385175,R
172,155,103,38830,88,48,48,2,1161,35,6,9,9,169.531075,151.8608,100.047325,C
198,159,104,35709,111,71,71,36,2219,23,8,9,2072,184.108675,146.2964,95.3067,R
212,153,83,38824,116,49,49,1,1133,51,6,8,43,209.107725,149.896175,80.596725,O
157,114,61,35383,21,8,8,9,3430,79,23,6,977,143.36124654435787,102.62812264388037,55.16700175923599,O
201,148,82,35425,109,65,65,20,4443,52,6,8,132,190.2894,138.312175,74.86915,R
186,134,87,39025,95,49,49,15,893,255,223,173,80,184.10633031651582,132.28028901445072,85.56452822641133,O
180,137,84,34105,85,54,54,23,5615,14,9,9,253,165.60470817802016,124.53085832937232,74.95664573587172,C
193,139,69,33089,18,8,8,9,3675,86,38,3,3222,168.2943780323113,118.82176261691592,58.16740859300755,R
148,105,73,37096,24,8,8,9,1457,209,182,113,1446,145.68839220980524,104.25030625765645,72.11477786944674,O
195,136,80,37651,58,7,7,8,2331,255,222,168,10,187.02973094618923,128.50252550510103,75.82536507301461,C
211,164,108,37227,89,31,31,4,1789,25,8,9,983,200.97234930873273,154.217630440761,100.91549788744719,O
182,132,73,35109,9,9,9,9,3014,75,26,6,1768,164.18650823494022,118.00862349903487,65.19493118748589,C
201,152,75,30107,9,9,9,9,7122,86,33,4,2759,158.86963589076723,118.32072121636492,58.3464789436831,C
202,156,97,36796,134,68,68,36,3172,50,1,9,32,196.486,148.8976,92.0923,R
186,139,87,39118,97,43,43,2,833,17,8,9,44,183.96042005250655,136.85643205400675,85.14384298037254,C
174,131,76,39314,105,49,49,1,656,50,6,8,30,172.7754,129.56145,74.719,O
206,163,112,38005,124,70,70,23,1844,55,9,8,151,201.649775,158.13135,107.5045,R
206,157,98,38882,121,72,72,29,1112,60,7,8,6,203.6151,154.6145,96.0683,C
227,180,126,36174,143,91,91,44,3472,66,16,7,354,218.28395,170.8234,117.82925,C
194,148,88,38935,109,52,52,1,1045,36,5,9,20,191.700375,145.4205,85.687625,C
210,165,100,38640,120,80,80,44,1315,26,7,9,45,206.83425,162.027875,98.056625,R
194,144,75,36680,118,68,68,33,2067,17,8,9,1252,184.53236330908274,135.8156953923848,70.76374409360234,C
212,166,114,29368,124,80,80,35,6570,10,9,9,4060,177.04125206260312,135.93749687484373,90.36556827841392,R
220,163,94,38609,92,41,41,3,1082,13,9,9,307,214.94862243112155,158.5177258862943,90.8859192959648,R
179,128,73,38957,83,31,31,4,952,26,8,9,51,176.51764264264264,125.53593593593594,71.27447447447447,R
208,161,107,37331,123,70,70,30,1726,40,4,9,943,200.37165,153.372075,101.3671,R
171,118,74,39025,87,33,33,4,755,255,207,122,217,169.8701152586444,116.87836587744081,72.93907043028227,C
105,61,32,23375,207,166,166,114,16123,17,8,9,502,145.00925,102.657725,64.7635,R
204,158,108,37868,134,74,74,37,2015,24,8,9,117,199.94725,153.32975,104.1338,R
199,154,89,37364,77,31,31,5,2584,12,9,9,52,190.8757,145.8657,83.4696,O
208,155,89,39850,131,69,69,20,149,255,230,187,1,207.71435,154.681525,88.745425,O
173,107,57,38662,227,191,191,131,721,68,24,6,617,172.353725,107.233825,57.547175,O
182,131,68,38733,95,37,37,3,1254,34,6,9,13,179.22445,128.012475,65.943075,C
206,157,101,39240,108,53,53,1,758,51,4,8,2,204.13515,155.02155,99.10035,C
176,122,75,39875,94,34,34,4,89,242,210,171,36,175.87695,121.8834,74.928425,O
208,162,112,37852,120,75,75,36,2064,22,8,9,84,203.0686,157.1874,107.8621,R
202,137,79,38662,23,8,8,9,650,88,36,4,632,197.28344682555579,133.3027738834368,76.67424394151813,R
229,184,125,37156,147,96,96,41,2785,71,14,7,59,223.0577,177.62225,118.97745,R
189,135,73,39637,94,43,43,2,355,255,223,171,8,188.170075,134.2011,72.389475,R
164,117,71,37738,25,8,8,9,2016,85,32,4,216,156.56222166624968,111.04293219914936,67.51078308731549,C
182,153,83,38800,100,57,57,15,781,26,7,9,418,178.76866921673042,149.59981499537489,80.89894747368685,R
162,127,61,39218,73,40,40,4,781,255,218,146,1,160.2646,125.3036,59.8892,R
155,101,55,35080,15,9,9,9,4750,219,177,93,133,138.57260465930986,90.31781898255886,49.65890949127943,C
190,140,81,34937,94,50,50,15,2658,18,8,9,2404,173.28318207955198,126.08595214880371,72.2868821720543,R
211,161,90,32172,106,63,63,21,5684,18,8,9,2137,185.7640587102743,138.8963068536994,75.8652014102468,C
204,156,107,39113,131,71,71,19,789,32,6,9,98,202.138675,153.955875,105.0241,C
195,144,87,37280,41,3,3,9,1490,104,59,28,1230,186.46525,136.134,82.28025,O
221,171,112,36830,142,86,86,51,3146,59,2,8,23,214.69334233355835,164.21740543513587,107.14242856071402,O
171,127,78,39011,87,40,40,3,860,22,8,9,92,168.8493106123164,124.85381477867027,76.22716012311388,R
199,153,93,29936,90,63,63,36,5078,12,9,9,4986,161.8529,123.6249,75.29325,O
189,140,82,37897,99,35,35,3,1091,26,7,9,1009,182.4330824811861,133.78073355501664,78.00355026626997,C
181,147,84,39329,103,58,58,1,637,25,8,9,31,179.63684776358227,145.47483561267094,82.61999649973748,R
199,144,77,39231,90,38,38,3,768,34,6,9,1,196.903075,141.96135,75.5775,O
194,131,62,39485,80,24,24,5,463,255,217,155,51,192.75819395484888,129.87109677741944,61.45878646966174,C
190,146,85,36936,94,46,46,2,2329,18,8,9,735,181.2499,137.64175,78.770825,O
186,136,77,39409,75,30,30,5,589,255,225,154,2,184.368975,134.4436,75.94365,R
181,130,73,39631,93,47,47,2,338,255,219,157,31,180.31375,129.367625,72.46515,R
214,163,84,34913,151,89,89,50,2951,10,9,9,2123,198.5198439492835,149.36266786705679,77.50891539750418,R
196,145,79,38817,93,35,35,3,1151,26,7,9,31,192.90434760869022,141.72771819295482,76.75879396984925,R
184,134,75,34404,69,39,39,13,5595,255,215,175,1,167.91615,120.7139,66.33025,R
187,132,68,39686,90,34,34,4,293,255,224,160,21,186.325175,131.33045,67.5795,C
210,170,118,38873,140,84,84,33,1111,66,20,7,16,207.99815,167.55135,115.594725,R
190,141,85,36986,16,8,8,9,1541,93,57,25,1471,179.7289614480724,132.78666433321666,79.86534326716335,C
196,148,86,28937,113,68,68,26,5593,17,8,9,5470,159.916275,117.669,67.08075,O
233,185,123,33642,151,101,101,66,6278,75,20,6,80,219.8141,171.4862,113.81985,O
191,136,71,39047,98,46,46,2,884,28,7,9,52,188.73183603031288,133.84238301278043,69.39381737238327,R
197,152,97,38021,114,60,60,24,1844,35,5,9,135,192.62695,147.262675,93.3377,C
185,135,76,39083,93,42,42,3,829,27,7,9,70,182.81581711770298,132.8476064228903,74.36909109099095,C
205,154,99,38914,110,62,62,14,1067,46,4,9,19,202.39035,151.47465,96.689875,O
198,147,90,37176,19,8,8,9,1606,87,48,19,1218,187.4332,138.4046,84.5859,C
165,118,72,39416,85,32,32,4,302,255,217,154,277,165.0192524065508,118.03627953494187,72.05445680710089,R
195,146,88,38809,90,32,32,4,738,22,8,9,453,191.103525,142.33385,85.555525,C
230,173,104,38878,147,87,87,35,1111,75,16,6,11,227.65205,170.568175,102.056575,C
191,146,91,39282,92,44,44,2,717,41,3,9,1,189.221675,144.168075,89.402625,C
234,182,122,37591,147,88,88,30,2332,65,20,7,77,228.602575,176.20795,116.415025,R
194,139,82,38658,113,63,63,40,1302,22,8,9,39,191.1956798919973,136.398409960249,80.56168904222605,O
189,137,79,39076,93,41,41,3,883,32,6,9,37,186.73534853485347,134.759400940094,77.25737573757375,R
193,142,85,38664,84,32,32,4,1326,28,7,9,8,189.35346767338368,138.3263163158158,82.29951497574879,R
208,154,90,38507,83,30,30,5,1483,255,237,187,10,203.377375,149.42345,86.872875,C
220,171,112,37524,138,84,84,37,2242,57,13,8,234,214.45035,165.19935,107.18785,C
193,140,74,39296,15,8,8,9,367,90,41,3,332,190.51163895486937,137.96694586823352,72.81417677209652,C
168,129,72,34477,10,9,9,9,3730,79,37,4,1787,149.2876181427214,113.6976046406961,63.08601290193529,C
188,141,89,37090,34,6,6,9,1827,92,39,3,1080,178.37332799959998,132.07920594044555,83.02355176638248,C
199,151,89,38243,103,54,54,21,1750,36,5,9,7,194.771475,146.7307,86.011,C
223,177,127,37952,142,87,87,33,1944,52,6,8,104,218.6188,172.1814,122.1222,C
194,146,84,36147,94,41,41,3,3590,40,4,9,263,184.01245,135.6426,76.237125,C
187,145,69,38075,95,41,41,3,1334,24,8,9,551,181.68115615615616,139.63906406406406,65.96936936936937,R
175,139,87,36355,41,3,3,9,2819,98,46,2,824,163.969598479924,127.49902495124756,79.75158757937896,M
226,176,115,38884,145,89,89,32,1113,63,9,8,3,223.73395,173.5667,112.6825,O
184,129,72,39261,93,40,40,3,698,255,218,168,36,182.47575946993373,127.52686585823228,70.88221027628454,R
191,139,82,38622,36,5,5,9,768,91,39,3,605,186.51093886735842,134.91418927365922,79.40320040005001,O
182,147,91,39619,77,31,31,5,378,255,241,194,3,181.013225,145.91085,90.195025,C
184,130,70,39617,92,38,38,3,378,37,5,9,3,183.11953097654882,129.12118105905296,69.36224311215561,C
202,149,95,37731,111,61,61,26,2194,39,14,8,75,196.703025,143.920075,91.052225,C
170,118,61,38471,46,12,12,8,1486,255,205,122,43,165.484775,114.155625,59.096625,C
212,156,82,31682,12,9,9,9,4622,95,37,3,3682,178.10828790076528,128.05041764617616,66.28740059020657,C
209,157,100,38211,97,43,43,2,1770,34,6,9,19,203.960875,151.883775,95.620275,R
218,172,97,36184,88,44,44,6,3129,21,8,9,682,204.47020877609702,159.18939867483437,88.38004750593824,R
176,116,79,36689,15,8,8,9,2029,73,19,6,778,165.70014685031396,108.54106744986834,73.96597123759368,O
201,150,93,39238,128,69,69,35,745,45,5,9,17,199.574075,148.42975,91.88405,C
206,162,99,32888,94,49,49,16,4275,24,8,9,2837,181.12165,139.000675,83.746125,R
208,156,96,39893,125,69,69,22,105,61,6,8,2,207.774775,155.764125,95.80135,C
192,137,73,38830,30,7,7,9,592,92,39,3,559,188.20309647082365,133.70488482028964,71.07363497661389,C
201,153,89,27600,98,55,55,21,6780,22,8,9,5620,158.392,116.0165,66.234,C
191,140,83,39013,116,55,55,26,967,36,8,9,20,189.109375,137.879125,81.585025,C
212,150,77,37039,91,37,37,3,2924,255,227,169,34,203.19078930919818,141.80453534015052,71.66840013000976,C
183,137,87,39195,77,30,30,5,800,255,220,137,5,180.889,134.870375,85.36625,C
192,138,78,39363,99,47,47,2,615,49,1,9,14,190.51977895579117,136.55263552710542,76.80711142228445,R
154,108,48,39694,74,36,36,4,209,232,195,124,97,153.77115,107.834775,47.9544,C
212,167,102,33501,143,88,88,57,4763,22,8,9,1736,195.537825,150.692475,92.605425,O
190,138,81,39717,40,4,4,9,131,106,54,1,129,189.23741151161917,137.2898416589539,80.50591590164345,R
179,123,66,38682,17,8,8,9,650,77,25,6,347,175.45419491418633,120.25910431210464,64.54154590589481,C
196,155,101,36760,95,42,42,2,1770,15,8,9,1470,184.879,144.5975,93.23825,C
212,154,80,39577,139,70,70,11,402,62,10,8,21,211.1876,153.0802,79.26875,C
197,164,97,29715,92,53,53,20,7182,10,9,9,3103,163.640725,132.045825,76.34805,C
219,168,111,37992,141,81,81,27,1833,66,17,7,175,214.756275,163.3526,106.6957,R
185,131,69,38370,80,35,35,4,1629,23,8,9,1,180.719825,127.087325,66.351375,R
149,103,51,38807,27,8,8,9,697,227,192,134,494,147.8373918695935,102.44374718735936,51.293214660733035,C
210,165,106,37746,130,78,78,30,2144,60,16,7,110,205.2995,159.92705,101.65415,C
208,159,101,36439,109,59,59,34,2441,25,8,9,1120,196.834525,148.6695,94.335325,C
184,136,87,39451,88,37,37,3,536,33,6,9,12,182.66826670666768,134.63436585914647,85.85097127428186,R
198,153,96,26898,90,56,56,19,6890,12,9,9,6212,150.5112,113.92855,69.22565,R
153,103,54,36957,17,8,8,9,2731,246,200,138,215,144.19311831190637,97.02075031952485,51.37275392827607,C
217,163,89,39386,125,69,69,22,557,55,2,8,57,215.48805,161.461625,87.9516,R
214,171,116,31917,144,86,86,46,4676,17,8,9,3406,189.04182604565113,147.18345458636466,98.70551763794094,C
185,139,90,34612,17,8,8,9,2765,79,42,13,2566,166.56082417444858,123.70027288886664,79.44628595748942,O
218,172,113,38978,131,77,77,33,1012,49,4,9,10,215.75665,169.5545,110.95,O
164,115,59,36845,60,26,26,6,2453,255,204,128,702,159.21925,111.104025,56.960725,R
217,164,86,37004,97,45,45,2,2938,45,5,9,37,208.0221866479902,155.10770654593662,79.75569674078892,R
193,153,104,36390,125,66,66,26,2160,34,6,9,1450,183.56425,142.97325,96.34425,R
217,155,82,38841,88,36,36,4,1158,255,232,169,1,213.2664,151.556875,79.744075,R
192,168,98,38815,87,50,50,2,1167,36,5,9,18,188.866425,164.484,95.15915,O
204,140,68,39016,108,59,59,16,925,29,7,9,56,201.53481511113333,137.94052053904042,66.71480361027076,R
203,152,97,38598,93,48,48,9,1384,35,5,9,18,199.1184,148.33545,93.9156,R
204,147,70,37582,84,41,41,3,1879,20,8,9,533,195.9099864979747,140.16745011751763,66.03925588838325,C
211,150,70,35668,118,73,73,44,4241,19,8,9,54,200.87110577283988,141.63663889097415,67.1583714936316,R
194,140,78,37355,121,69,69,45,2549,36,5,9,85,189.01095301207832,135.18732651479158,75.74983120358098,C
191,139,79,39085,95,41,41,3,893,41,3,9,16,188.79646947042056,136.7574136120418,77.27504125618843,R
202,151,94,39355,96,39,39,3,475,19,8,9,165,199.98612326540817,149.0798849856232,92.56857107138393,C
189,137,89,38918,87,33,33,4,1049,30,7,9,28,186.2134016752094,134.181247655957,86.71458932366546,C
217,181,119,37943,142,89,89,45,2021,46,5,9,36,213.056725,176.1933,115.16215,O
185,135,74,38794,88,34,34,4,608,26,7,9,596,181.15630781539076,131.55742787139357,71.9673983699185,R
196,138,75,39613,106,46,46,2,361,47,3,9,17,195.12422795128904,137.11212522817635,74.31297041834412,C
207,156,93,38793,128,72,72,21,1109,33,6,9,98,204.383425,153.3036,90.798,R
195,172,105,38288,147,93,93,46,1697,67,25,6,15,192.9156,168.5933,102.4598,C
210,160,97,37011,95,42,42,2,2956,35,5,9,33,201.357125,151.151925,89.9069,C
200,149,84,37939,98,52,52,16,1396,12,9,9,665,193.3147,143.2872,80.379925,R
182,135,89,38560,93,42,42,3,1372,36,5,9,38,178.8062046534901,131.68411308481362,85.97192894671004,C
191,135,74,38862,105,52,52,3,1065,31,7,9,73,188.41825,132.556525,71.991,C
206,157,98,39005,97,57,57,1,970,36,5,9,25,203.2505,154.48,95.592125,R
206,153,87,35913,93,40,40,3,2768,29,7,9,1317,192.35199259963,140.3727186359318,78.61863093154658,O
193,148,89,38688,102,49,49,1,1233,32,6,9,77,189.8848442422121,144.67480874043702,86.13325666283315,C
187,136,79,39588,95,42,42,2,407,37,5,9,5,186.04515,135.027175,78.207775,R
184,125,67,37950,29,7,7,9,1632,88,39,3,380,176.75711926330013,119.36324508282868,64.0227716330514,C
212,159,91,31634,132,79,79,37,5622,24,8,9,2744,187.8592,137.3974,77.7851,C
219,162,91,37150,109,54,54,1,2656,28,8,9,192,210.77878893944697,154.08920446022302,84.6300815040752,C
188,139,81,39087,98,44,44,2,567,17,8,9,346,185.2451,136.520225,79.257375,C
219,158,78,37266,134,78,78,29,2432,35,6,9,298,212.46054605460546,152.00300030003,74.506400640064,C
191,152,85,38508,118,69,69,28,1444,36,5,9,48,188.1787,148.8273,82.8511,C
186,136,75,39765,98,47,47,5,226,255,224,162,9,185.518325,135.51695,74.624075,C
190,142,78,34880,34,6,6,9,3422,100,58,20,1696,172.83734186709336,126.8028401420071,69.63743187159358,R
209,146,79,39359,53,7,7,8,476,117,57,3,165,206.7641,143.978775,77.8416,C
218,175,120,37564,86,32,32,4,2373,24,8,9,45,209.9472262518133,166.3247461357611,112.9902706217798,R
181,136,71,37936,115,59,59,26,1941,27,8,9,112,177.36515041636451,131.90404861336867,68.64212658481082,R
200,135,69,35864,99,60,60,21,2240,15,9,9,1890,185.6005900885133,124.84497674651197,63.47617142571386,C
196,143,73,36868,87,50,50,21,1921,17,8,9,1211,185.34605,134.44655,68.5651,O
178,123,67,38800,83,30,30,5,705,250,214,154,487,177.2020654130826,122.46869373874775,66.96646829365874,R
211,163,89,37394,132,80,80,30,2340,36,5,9,266,205.21475,157.0938,85.0165,O
160,118,68,39643,81,32,32,4,288,243,209,163,62,159.55977296026805,117.5217663091041,67.68639511914586,O
189,131,67,39243,25,8,8,9,381,92,40,3,376,186.5261,128.973025,65.84595,C
205,141,69,39146,124,55,55,0,840,62,8,8,14,203.24895,139.14745,67.52965,C
184,121,67,31716,9,9,9,9,5429,69,30,5,2827,152.09816871810267,99.35222155508856,54.73751626138297,R
196,149,93,28208,9,9,9,9,6745,109,68,36,5047,153.4899,115.172325,71.643525,R
228,192,142,35942,153,101,101,43,3909,60,25,9,149,220.044825,182.48495,131.8298,C
211,161,90,32040,143,84,84,52,7399,40,4,9,554,196.05073387842873,144.5796014302503,81.847673342835,R
193,147,95,32270,9,9,9,9,4712,101,64,35,3018,164.3834,124.48125,80.3422,R
174,118,61,38629,25,8,8,9,887,90,41,3,375,169.89724499260484,114.83023739690657,59.29851344914893,R
200,142,69,35735,84,31,31,4,2666,26,7,9,1575,185.40859515709425,129.27859215529318,62.30123073844307,C
207,158,100,36805,114,64,64,31,3140,51,1,9,55,199.485,150.405125,94.458375,C
186,128,65,37405,85,31,31,4,1703,10,9,9,886,177.80029504425664,121.2333600040006,61.16194929239386,O
183,131,73,38982,91,38,38,3,945,255,238,178,70,180.95234642598194,128.9899742480686,71.52988974173063,R
183,126,71,35068,15,8,8,9,3616,91,53,17,1293,164.82845135953173,112.96558020861995,63.645421117142355,R
201,152,85,35411,110,66,66,29,4357,26,7,9,232,190.072825,141.79145,78.4594,R
212,166,106,35376,108,56,56,6,3168,28,7,9,1455,197.06982674566865,151.504012600315,94.55133878346959,R
190,138,78,39318,103,49,49,5,656,255,227,172,26,188.61545,136.59825,76.8639,R
186,143,92,39648,110,57,57,5,345,56,7,8,7,185.32175,142.23445,91.234925,R
181,139,99,32845,9,9,9,9,4514,67,22,6,2641,154.06295,116.604575,82.703175,R
182,137,80,38389,93,42,42,3,1544,255,227,169,36,178.6276864570042,133.41121869448824,77.10565688408516,C
201,150,84,26836,10,9,9,9,7452,113,69,22,5712,152.8503,112.1649,61.1739,C
193,143,80,35543,64,32,32,10,4426,255,237,168,31,178.7742,130.7907,72.3227,R
198,147,82,36908,117,65,65,15,1800,31,6,9,1286,188.98459768965344,138.77561634245137,76.63724558683802,R
205,156,98,39101,105,49,49,1,893,56,0,8,6,202.74515,153.587825,95.820975,C
183,130,64,32914,12,9,9,9,4081,76,31,5,2991,157.54389036162658,110.24533586755365,53.97339068674036,O
182,159,92,34792,89,56,56,13,5156,27,12,9,52,169.8108,145.5322,81.709,R
198,141,74,39815,81,26,26,5,179,255,225,168,6,197.484975,140.497975,73.705325,C
200,154,105,37467,75,29,29,5,2522,255,248,199,11,192.133875,146.1446,98.72085,R
202,152,91,36930,89,35,35,4,2329,16,8,9,729,192.027733319996,142.5604431329399,84.43800640192057,C
182,139,84,37517,101,56,56,17,2379,18,8,9,89,176.81568088033012,133.77013880205078,79.84674252844817,R
232,183,117,34490,147,95,95,45,4169,35,5,9,1341,216.53645,167.86075,105.8751,R
218,178,116,28422,157,92,92,50,7527,33,6,9,4049,187.79318965948298,144.40457022851143,92.74821241062052,C
214,162,86,38254,72,22,22,6,1723,124,81,12,23,207.8316,155.922925,82.51145,R
206,158,96,38309,84,31,31,4,1619,21,8,9,63,200.76949813708083,152.62221499837463,92.13840614138181,O
209,151,78,35854,85,31,31,4,4111,20,8,9,14,196.1830210860702,138.61044548387903,70.36649240851447,C
201,148,82,38746,101,48,48,2,1166,19,8,9,88,197.6846,144.777,79.5074,C
209,163,111,38866,135,79,79,30,1072,62,7,8,62,206.78895,160.507,108.66955,C
197,156,92,39106,122,70,70,33,889,53,8,8,5,195.315125,154.07015,90.678225,C
203,149,79,37294,45,2,2,9,1439,119,72,28,1267,194.65525,141.2727,74.866325,C
193,143,80,39186,90,36,36,3,810,32,6,9,2,190.90609530476524,140.82629131456574,78.4371218560928,O
207,157,106,38726,116,65,65,20,1255,57,6,8,19,204.073625,154.041775,103.2552,C
202,135,67,36122,109,55,55,19,3794,40,4,9,66,192.90755840128057,127.19233655144815,62.349407233254965,R
180,133,61,38793,93,42,42,3,737,35,5,9,468,176.7003600180009,129.82556627831391,59.32286614330717,C
205,157,93,38537,85,33,33,4,1458,27,7,9,5,200.60375,152.46145,89.74545,O
152,116,68,37109,12,9,9,9,2497,75,31,5,394,142.50205,108.483275,63.696375,C
203,150,84,39297,101,45,45,2,702,255,232,178,1,201.2112,148.1593,82.56325,R
214,165,98,37075,101,40,40,2,2871,37,5,9,48,205.67577636645495,155.83475021253187,91.00175026253937,O
209,152,75,39155,118,72,72,23,814,58,8,8,18,207.0795758621552,150.30664966113986,73.91129617125566,R
219,162,81,37209,104,58,58,9,2703,38,9,9,88,210.830675,154.6356,75.9762,O
